schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,favorite_win,favorite_cover,over,elo1_pre,elo2_pre,elo_difference
11/30/1992,1992,13,SEA,DEN,DEN,-5.5,34,72,0,16,13,0,0,1,0,0,0,1331.969,1564.902,232.933
12/3/1992,1992,14,NO,ATL,NO,-10,39,72,0,22,14,0,1,0,1,0,0,1652.582,1491.021,161.561
12/6/1992,1992,14,BUF,NYJ,BUF,-17,36,26,22,17,24,0,1,0,0,0,1,1617.805,1382.58,235.225
12/6/1992,1992,14,CLE,CIN,CLE,-10,33,25,13,37,21,0,1,0,1,1,1,1480.518,1385.454,95.064
12/6/1992,1992,14,DEN,DAL,DAL,-7,35,15,7,27,31,0,0,1,1,0,1,1543.156,1676.676,133.52
12/6/1992,1992,14,GB,DET,GB,-3.5,35,21,12,38,10,0,1,0,1,1,1,1477.33,1464.995,12.335
12/6/1992,1992,14,OAK,KC,KC,-2.5,33,57,8,28,7,0,0,1,0,0,1,1504.86,1619.827,114.967
12/6/1992,1992,14,NE,IND,NE,-1.5,33,26,23,0,6,0,1,0,0,0,0,1332.172,1355.494,23.322
12/6/1992,1992,14,NYG,,WAS,-7,35,31,24,10,28,0,0,0,1,1,1,,,0
12/6/1992,1992,14,PHI,MIN,PHI,-5.5,36,33,20,28,17,0,1,0,1,1,1,1613.298,1605.189,8.109
12/6/1992,1992,14,ARI,LAC,LAC,-4.5,37,52,3,21,27,0,0,1,1,1,1,1386.496,1526.815,140.319
12/6/1992,1992,14,PIT,SEA,PIT,-13.5,31,22,13,20,14,0,1,0,1,0,1,1589.343,1353.715,235.628
12/6/1992,1992,14,SF,MIA,SF,-8,42,53,19,27,3,0,1,0,1,1,0,1711.19,1530.871,180.319
12/6/1992,1992,14,TB,LAR,TB,-1,39,60,8,27,31,0,1,0,0,0,1,1341.477,1406.529,65.052
12/7/1992,1992,14,TEN,CHI,TEN,-11,42,72,0,24,7,0,1,0,1,1,0,1567.11,1412.821,154.289
12/12/1992,1992,15,BUF,DEN,BUF,-14,37,31,12,27,17,0,1,0,1,0,1,1576.907,1530.587,46.32
12/12/1992,1992,15,ARI,NYG,ARI,-4,37.5,56,10,19,0,0,1,0,1,1,0,1371.697,1479.721,108.024
12/13/1992,1992,15,CHI,PIT,PIT,-3.5,35,34,12,30,6,0,0,1,0,0,1,1401.226,1594.496,193.27
12/13/1992,1992,15,DET,CLE,CLE,-3.5,37,72,0,24,14,0,0,1,0,0,1,1439.589,1495.555,55.966
12/13/1992,1992,15,TEN,GB,TEN,-7,39,72,0,14,16,0,1,0,0,0,0,1578.705,1502.736,75.969
12/13/1992,1992,15,KC,NE,KC,-16.5,33,42,13,27,20,0,1,0,1,0,1,1583.681,1309.969,273.712
12/13/1992,1992,15,LAR,NO,NO,-5.5,38,55,15,14,37,0,0,1,1,1,1,1422.62,1661.087,238.467
12/13/1992,1992,15,MIN,SF,SF,-5,41,72,0,17,20,0,0,1,1,0,0,1586.127,1722.536,136.409
12/13/1992,1992,15,NYJ,IND,NYJ,-5.5,34,37,21,6,10,0,1,0,0,0,0,1423.478,1377.697,45.781
12/13/1992,1992,15,LAC,CIN,LAC,-14,38,53,10,27,10,0,1,0,1,1,0,1541.614,1370.417,171.197
12/13/1992,1992,15,SEA,PHI,PHI,-9.5,34,72,0,17,20,0,0,1,1,0,1,1348.561,1632.36,283.799
12/13/1992,1992,15,TB,ATL,ATL,-1,41,50,6,7,35,0,0,1,1,1,1,1325.386,1482.516,157.13
12/13/1992,1992,15,,DAL,WAS,-3,38,41,17,20,17,0,0,0,0,0,0,,,0
12/14/1992,1992,15,MIA,OAK,MIA,-6.5,37,67,10,20,7,0,1,0,1,1,0,1519.525,1541.006,21.481
12/19/1992,1992,16,NYG,KC,KC,-7.5,34,40,11,35,21,0,0,1,0,0,1,1445.401,1588.171,142.77
12/19/1992,1992,16,SF,TB,SF,-20,41,44,6,21,14,0,1,0,1,0,0,1733.242,1301.441,431.801
12/20/1992,1992,16,CIN,NE,CIN,-4.5,34,38,11,20,10,0,1,0,1,1,0,1359.752,1305.48,54.272
12/20/1992,1992,16,CLE,TEN,TEN,-1,36,37,13,14,17,0,0,1,1,1,0,1472.295,1562.45,90.155
12/20/1992,1992,16,DEN,SEA,DEN,-9,35,13,6,10,6,0,1,0,1,0,0,1514.835,1342.987,171.848
12/20/1992,1992,16,DET,CHI,DET,-3,40,72,0,16,3,0,1,0,1,1,0,1462.849,1447.484,15.365
12/20/1992,1992,16,GB,LAR,GB,-6,39,10,12,28,13,0,1,0,1,1,1,1518.992,1406.759,112.233
12/20/1992,1992,16,IND,ARI,IND,-2.5,35,72,0,16,13,0,1,0,1,1,0,1399.873,1406.016,6.143
12/20/1992,1992,16,OAK,LAC,LAC,-3,35,50,8,14,36,0,0,1,1,1,1,1518.352,1552.279,33.927
12/20/1992,1992,16,MIA,NYJ,MIA,-11.5,37,76,13,19,17,0,1,0,1,0,0,1542.179,1401.302,140.877
12/20/1992,1992,16,NO,BUF,NO,-3.5,39,72,0,16,20,0,1,0,0,0,0,1676.948,1592.659,84.289
12/20/1992,1992,16,PHI,,PHI,-3,36,46,14,17,13,0,1,0,1,1,0,,,0
12/20/1992,1992,16,PIT,MIN,PIT,-1.5,35,42,16,3,6,0,1,0,0,0,0,1548.239,1575.421,27.182
12/21/1992,1992,16,ATL,DAL,DAL,-7,42,72,0,17,41,0,0,1,1,1,1,1506.461,1675.661,169.2
12/26/1992,1992,17,NYJ,NO,NO,-8,33,33,20,0,20,0,0,1,1,1,0,1396.598,1652.688,256.09
12/26/1992,1992,17,,OAK,WAS,-13.5,35,38,16,20,21,0,0,0,1,0,1,,,0
12/27/1992,1992,17,CIN,IND,IND,-2,34,26,9,17,21,0,0,1,1,1,1,1374.982,1411.109,36.127
12/27/1992,1992,17,DAL,CHI,DAL,-12,39,48,8,27,14,0,1,0,1,1,1,1697.443,1427.81,269.633
12/27/1992,1992,17,TEN,BUF,BUF,-2.5,41,72,0,27,3,0,0,1,0,0,0,1575.165,1616.919,41.754
12/27/1992,1992,17,KC,DEN,KC,-7,36,38,17,42,20,0,1,0,1,1,1,1553.917,1520.754,33.163
12/27/1992,1992,17,LAR,ATL,LAR,-1,45,55,6,38,27,0,1,0,1,1,1,1393.16,1484.678,91.518
12/27/1992,1992,17,MIN,GB,MIN,-3,37,72,0,27,7,0,1,0,1,1,0,1591.056,1532.59,58.466
12/27/1992,1992,17,NE,MIA,MIA,-11,34,21,13,13,16,0,0,1,1,0,0,1290.249,1546.883,256.634
12/27/1992,1992,17,PHI,NYG,PHI,-8,38,27,11,20,10,0,1,0,1,1,0,1650.97,1479.655,171.315
12/27/1992,1992,17,ARI,TB,ARI,-7.5,38,56,6,3,7,0,1,0,0,0,0,1394.78,1299.603,95.177
12/27/1992,1992,17,PIT,CLE,PIT,-6.5,32,20,9,23,13,0,1,0,1,1,1,1532.604,1459.579,73.025
12/27/1992,1992,17,SEA,LAC,LAC,-9.5,34,72,0,14,31,0,0,1,1,1,1,1337.068,1586.92,249.852
12/28/1992,1992,17,SF,DET,SF,-13.5,37,50,19,24,6,0,1,0,1,1,0,1735.08,1482.523,252.557
1/2/1993,1992,18,MIN,,MIN,-3.5,37,72,0,7,24,0,1,0,0,0,0,,,0
1/2/1993,1992,18,LAC,KC,LAC,-3,37,,,17,0,0,1,0,1,1,0,1600.6,1575.671,24.929
1/3/1993,1992,18,BUF,TEN,BUF,-2,37,,,41,38,0,1,0,1,1,1,1587.194,1604.889,17.695
1/3/1993,1992,18,NO,PHI,NO,-3.5,35,72,0,20,36,0,1,0,0,0,1,1666.68,1659.812,6.868
1/9/1993,1992,19,PIT,BUF,PIT,-2,36,,,3,24,0,1,0,0,0,0,1546.647,1598.929,52.282
1/9/1993,1992,19,SF,,SF,-9.5,39,,,20,13,0,1,0,1,0,0,,,0
1/10/1993,1992,19,DAL,PHI,DAL,-6.5,38,,,34,10,0,1,0,1,1,1,1703.269,1695.075,8.194
1/10/1993,1992,19,MIA,LAC,MIA,-2,37,,,31,0,0,1,0,1,1,0,1553.238,1621.337,68.099
1/17/1993,1992,20,MIA,BUF,BUF,-2.5,41,,,10,29,0,0,1,1,1,0,1588.254,1631.157,42.903
1/17/1993,1992,20,SF,DAL,SF,-4,37,,,20,30,0,1,0,0,0,1,1753.559,1727.954,25.605
1/31/1993,1992,21,DAL,BUF,DAL,-6.5,44.5,,,52,17,1,1,0,1,1,1,1759.341,1663.34,96.001
9/5/1993,1993,1,BUF,NE,BUF,-14,38.5,66,12,38,14,0,1,0,1,1,1,1593.838,1357.597,236.241
9/5/1993,1993,1,CHI,NYG,CHI,-1,35,66,10,20,26,0,1,0,0,0,1,1449.656,1482.208,32.552
9/5/1993,1993,1,CLE,CIN,CLE,-7.5,35.5,66,8,27,14,0,1,0,1,1,1,1465.357,1406.548,58.809
9/5/1993,1993,1,DET,ATL,DET,-5,44,72,0,30,13,0,1,0,1,1,0,1485.265,1473.407,11.858
9/5/1993,1993,1,GB,LAR,GB,-6.5,38.5,67,10,36,6,0,1,0,1,1,1,1510.731,1448.486,62.245
9/5/1993,1993,1,IND,MIA,MIA,-6,36.5,72,0,20,24,0,0,1,1,0,1,1454.18,1539.047,84.867
9/5/1993,1993,1,OAK,MIN,MIN,-3,36,68,10,24,7,0,0,1,0,0,0,1498.706,1552.097,53.391
9/5/1993,1993,1,NO,TEN,NO,-3,39,72,0,33,21,0,1,0,1,1,1,1589.278,1563.77,25.508
9/5/1993,1993,1,NYJ,DEN,PICK,0,36.5,76,7,20,26,0,0,0,1,1,1,1423.405,1501,77.595
9/5/1993,1993,1,PHI,ARI,PHI,-6.5,37.5,75,10,23,17,0,1,0,1,0,1,1615.26,1414.961,200.299
9/5/1993,1993,1,PIT,SF,SF,-6,36,67,7,13,24,0,0,1,1,1,1,1511.28,1649.781,138.501
9/5/1993,1993,1,LAC,SEA,LAC,-11,33,70,8,18,12,0,1,0,1,0,0,1559.214,1383.925,175.289
9/5/1993,1993,1,TB,KC,KC,-7,36,82,6,3,27,0,0,1,1,1,0,1384.628,1538.289,153.661
9/6/1993,1993,1,,DAL,WAS,-2.5,40,77,7,35,16,0,0,0,0,0,1,,,0
9/12/1993,1993,2,ATL,NO,NO,-3.5,39.5,72,0,31,34,0,0,1,1,0,1,1451.558,1607.638,156.08
9/12/1993,1993,2,CIN,IND,IND,-2,36,60,9,6,9,0,0,1,1,1,0,1390.108,1439.141,49.033
9/12/1993,1993,2,DAL,BUF,DAL,-5,44.5,85,16,10,13,0,1,0,0,0,0,1658.303,1602.335,55.968
9/12/1993,1993,2,DEN,LAC,DEN,-3,36,76,11,34,17,0,1,0,1,1,1,1519.648,1566.249,46.601
9/12/1993,1993,2,GB,PHI,GB,-3.5,40,64,12,17,20,0,1,0,0,0,0,1531.809,1621.456,89.647
9/12/1993,1993,2,TEN,KC,TEN,-3,41,72,0,30,0,0,1,0,1,1,0,1545.41,1561.502,16.092
9/12/1993,1993,2,LAR,PIT,PIT,-3,35.5,67,8,27,0,0,0,1,0,0,0,1427.408,1492.246,64.838
9/12/1993,1993,2,MIA,NYJ,MIA,-9,39.5,81,10,14,24,0,1,0,0,0,0,1554.086,1404.757,149.329
9/12/1993,1993,2,MIN,CHI,MIN,-7,36,72,0,10,7,0,1,0,1,0,0,1524.306,1428.066,96.24
9/12/1993,1993,2,NE,DET,DET,-7,38,61,12,16,19,0,0,1,1,0,0,1349.099,1507.114,158.015
9/12/1993,1993,2,NYG,TB,NYG,-10,37.5,65,12,23,7,0,1,0,1,1,0,1503.798,1361.415,142.383
9/12/1993,1993,2,SEA,OAK,OAK,-3,33,72,0,13,17,0,0,1,1,1,0,1376.891,1526.498,149.607
9/12/1993,1993,2,,ARI,WAS,-10,40.5,66,10,10,17,0,0,0,1,0,0,,,0
9/13/1993,1993,2,CLE,SF,SF,-6.5,39,74,16,23,13,0,0,1,0,0,0,1481.797,1668.815,187.018
9/19/1993,1993,3,OAK,CLE,OAK,-3,35,66,10,16,19,0,1,0,0,0,0,1538.295,1515.751,22.544
9/19/1993,1993,3,NE,SEA,NE,-2.5,32,62,14,14,17,0,1,0,0,0,0,1339.277,1365.094,25.817
9/19/1993,1993,3,NO,DET,NO,-5,41,72,0,14,3,0,1,0,1,1,0,1617.538,1516.936,100.602
9/19/1993,1993,3,NYG,LAR,NYG,-7,37,65,14,20,10,0,1,0,1,1,0,1515.842,1460.712,55.13
9/19/1993,1993,3,PHI,,PHI,-5.5,36,63,12,34,31,0,1,0,1,0,1,,,0
9/19/1993,1993,3,ARI,DAL,DAL,-6.5,38.5,80,3,10,17,0,0,1,1,1,0,1448.819,1638.723,189.904
9/19/1993,1993,3,PIT,CIN,PIT,-8.5,34,61,8,34,7,0,1,0,1,1,1,1458.942,1375.502,83.44
9/19/1993,1993,3,LAC,TEN,LAC,-2.5,38,66,7,18,17,0,1,0,1,0,0,1539.101,1574.305,35.204
9/19/1993,1993,3,SF,ATL,SF,-13.5,47,59,13,37,30,0,1,0,1,0,1,1634.861,1441.658,193.203
9/20/1993,1993,3,KC,DEN,KC,-6,43,64,9,15,7,0,1,0,1,1,0,1532.607,1546.795,14.188
9/26/1993,1993,4,BUF,MIA,BUF,-6,39,61,16,13,22,0,1,0,0,0,0,1621.915,1512.935,108.98
9/26/1993,1993,4,CHI,TB,CHI,-7,33.5,57,14,47,17,0,1,0,1,1,1,1420.748,1349.371,71.377
9/26/1993,1993,4,CIN,SEA,SEA,-3,31.5,64,16,10,19,0,0,1,1,1,0,1356.867,1380.793,23.926
9/26/1993,1993,4,DET,ARI,DET,-5,36.5,72,0,26,20,0,1,0,1,1,1,1504.077,1435.926,68.151
9/26/1993,1993,4,TEN,LAR,TEN,-10.5,39.5,72,0,13,28,0,1,0,0,0,1,1568.052,1445.537,122.515
9/26/1993,1993,4,IND,CLE,CLE,-2.5,33,72,0,23,10,0,0,1,0,0,0,1453.746,1533.751,80.005
9/26/1993,1993,4,MIN,GB,MIN,-3,36.5,72,0,15,13,0,1,0,1,0,0,1531.624,1519.07,12.554
9/26/1993,1993,4,NO,SF,SF,-1,41,72,0,16,13,0,0,1,0,0,0,1630.397,1641.727,11.33
9/26/1993,1993,4,NYJ,NE,NYJ,-9.5,36.5,68,14,45,7,0,1,0,1,1,1,1445.909,1323.577,122.332
9/27/1993,1993,4,ATL,PIT,ATL,-3,42.5,72,0,17,45,0,1,0,0,0,1,1434.792,1477.578,42.786
10/3/1993,1993,5,BUF,NYG,BUF,-6,43,47,15,17,14,0,1,0,1,0,0,1585.343,1531.016,54.327
10/3/1993,1993,5,CHI,ATL,CHI,-6,44,50,17,6,0,0,1,0,1,0,0,1441.005,1398.603,42.402
10/3/1993,1993,5,DAL,GB,DAL,-11,37,68,8,36,14,0,1,0,1,1,1,1651.616,1510.789,140.827
10/3/1993,1993,5,DEN,IND,DEN,-8.5,36.5,59,8,35,13,0,1,0,1,1,1,1528.437,1481.465,46.972
10/3/1993,1993,5,KC,OAK,KC,-9,36.5,58,13,24,9,0,1,0,1,1,0,1550.964,1520.295,30.669
10/3/1993,1993,5,LAR,NO,NO,-4,38,69,7,6,37,0,0,1,1,1,1,1490.782,1641.856,151.074
10/3/1993,1993,5,NYJ,PHI,NYJ,-1,40.5,61,17,30,35,0,1,0,0,0,1,1463.047,1643.355,180.308
10/3/1993,1993,5,SF,MIN,SF,-9.5,39,55,16,38,19,0,1,0,1,1,1,1630.269,1539.906,90.363
10/3/1993,1993,5,SEA,LAC,LAC,-3.5,31.5,72,0,31,14,0,0,1,0,0,1,1407.018,1545.355,138.337
10/3/1993,1993,5,TB,DET,DET,-7,37.5,78,7,27,10,0,0,1,0,0,0,1329.114,1515.719,186.605
10/4/1993,1993,5,MIA,,MIA,-4,41,77,8,17,10,0,1,0,1,1,0,,,0
10/10/1993,1993,6,CLE,MIA,MIA,-2,36.5,42,12,14,24,0,0,1,1,1,1,1506.032,1567.962,61.93
10/10/1993,1993,6,GB,DEN,GB,-2.5,40,36,9,30,27,0,1,0,1,1,1,1497.359,1548.978,51.619
10/10/1993,1993,6,IND,DAL,DAL,-11,38,72,0,3,27,0,0,1,1,1,0,1460.925,1665.045,204.12
10/10/1993,1993,6,KC,CIN,KC,-14,35,41,5,17,15,0,1,0,1,0,0,1570.398,1330.642,239.756
10/10/1993,1993,6,OAK,NYJ,OAK,-2.5,37,67,10,24,20,0,1,0,1,1,1,1500.861,1451.473,49.388
10/10/1993,1993,6,MIN,TB,MIN,-9.5,36.6,72,0,15,0,0,1,0,1,1,0,1523.665,1370,153.665
10/10/1993,1993,6,PHI,CHI,PHI,-7,36.5,56,18,6,17,0,1,0,0,0,0,1654.929,1453.999,200.93
10/10/1993,1993,6,ARI,NE,ARI,-10,37,79,7,21,23,0,1,0,0,0,1,1424.284,1306.439,117.845
10/10/1993,1993,6,PIT,LAC,PIT,-5,37,42,12,16,3,0,1,0,1,1,0,1513.766,1509.235,4.531
10/10/1993,1993,6,,NYG,WAS,-3.5,37,57,15,7,41,0,0,0,1,1,1,,,0
10/11/1993,1993,6,BUF,TEN,BUF,-3.5,41,41,9,35,7,0,1,0,1,1,1,1594.146,1522.807,71.339
10/14/1993,1993,7,ATL,LAR,ATL,-1,43,72,0,30,24,0,1,0,1,1,1,1385.609,1465.527,79.918
10/17/1993,1993,7,CIN,CLE,CLE,-5.5,34,64,13,17,28,0,0,1,1,1,1,1327.795,1481.808,154.013
10/17/1993,1993,7,DAL,SF,DAL,-6.5,43,69,10,26,17,0,1,0,1,1,0,1683.806,1646.51,37.296
10/17/1993,1993,7,DET,SEA,DET,-5.5,34.5,72,0,30,10,0,1,0,1,1,1,1474.832,1443.138,31.694
10/17/1993,1993,7,NE,TEN,TEN,-6.5,36,53,8,14,28,0,0,1,1,1,1,1324.203,1502.94,178.737
10/17/1993,1993,7,NYG,PHI,NYG,-7.5,35.5,60,9,21,10,0,1,0,1,1,0,1570.435,1608.453,38.018
10/17/1993,1993,7,ARI,,WAS,-1.5,37.5,66,7,36,6,0,0,0,0,0,1,,,0
10/17/1993,1993,7,PIT,NO,NO,-3,33,60,13,37,14,0,0,1,0,0,1,1534.296,1667.111,132.815
10/17/1993,1993,7,LAC,KC,KC,-4,34,64,9,14,17,0,0,1,1,0,0,1488.706,1573.244,84.538
10/18/1993,1993,7,DEN,OAK,DEN,-6.5,39,44,12,20,23,0,1,0,0,0,1,1535.729,1511.298,24.431
10/24/1993,1993,8,CLE,PIT,PIT,-2,34.5,54,14,28,23,0,0,1,0,0,1,1499.702,1573.407,73.705
10/24/1993,1993,8,TEN,CIN,TEN,-13.5,39,72,0,28,12,0,1,0,1,1,1,1520.549,1309.901,210.648
10/24/1993,1993,8,LAR,DET,DET,-1,37.5,65,9,13,16,0,0,1,1,1,0,1445.095,1496.082,50.987
10/24/1993,1993,8,MIA,IND,MIA,-7.5,35.5,80,11,41,27,0,1,0,1,1,1,1592.187,1442.164,150.023
10/24/1993,1993,8,NO,ATL,NO,-11,43,72,0,15,26,0,1,0,0,0,0,1627.999,1406.042,221.957
10/24/1993,1993,8,NYJ,BUF,BUF,-3,41,55,14,10,19,0,0,1,1,1,0,1441.037,1614.013,172.976
10/24/1993,1993,8,SF,ARI,SF,-10.5,42.5,62,12,28,14,0,1,0,1,1,0,1630.804,1445.732,185.072
10/24/1993,1993,8,SEA,NE,SEA,-8.5,33,72,0,10,9,0,1,0,1,0,0,1421.888,1306.594,115.294
10/24/1993,1993,8,TB,GB,GB,-6,36.5,74,9,14,37,0,0,1,1,1,1,1358.844,1510.608,151.764
10/25/1993,1993,8,CHI,MIN,CHI,-3,34,56,11,12,19,0,1,0,0,0,0,1500.475,1534.821,34.346
10/31/1993,1993,9,ATL,TB,ATL,-9.5,42.5,72,0,24,31,0,1,0,0,0,1,1454.001,1335.749,118.252
10/31/1993,1993,9,DEN,SEA,DEN,-8.5,36.5,40,10,28,17,0,1,0,1,1,1,1517.639,1425.239,92.4
10/31/1993,1993,9,GB,CHI,GB,-6.5,35,33,12,17,3,0,1,0,1,1,0,1533.702,1477.531,56.171
10/31/1993,1993,9,IND,NE,IND,-7,35.5,72,0,9,6,0,1,0,1,0,0,1431.071,1303.243,127.828
10/31/1993,1993,9,OAK,LAC,OAK,-4,34.5,66,9,23,30,0,1,0,0,0,1,1529.388,1475.737,53.651
10/31/1993,1993,9,MIA,KC,KC,-1,36,76,17,30,10,0,0,1,0,0,1,1603.279,1586.213,17.066
10/31/1993,1993,9,MIN,DET,MIN,-4,35,72,0,27,30,0,1,0,0,0,1,1557.765,1510.597,47.168
10/31/1993,1993,9,NYG,NYJ,NYG,-6.5,37,44,21,6,10,0,1,0,0,0,0,1593.081,1425.698,167.383
10/31/1993,1993,9,PHI,DAL,DAL,-10.5,38.5,47,17,10,23,0,0,1,1,1,0,1585.807,1699.511,113.704
10/31/1993,1993,9,ARI,NO,NO,-3,38,65,7,17,20,0,0,1,1,0,0,1436.413,1580.04,143.627
10/31/1993,1993,9,SF,LAR,SF,-13,43.5,61,10,40,17,0,1,0,1,1,1,1640.123,1430.581,209.542
11/1/1993,1993,9,BUF,,BUF,-9,40.5,32,13,24,10,0,1,0,1,1,0,,,0
11/7/1993,1993,10,CHI,OAK,OAK,-2,33.5,28,16,14,16,0,0,1,1,0,0,1460.47,1500.18,39.71
11/7/1993,1993,10,CIN,PIT,PIT,-9.5,35.5,30,10,16,24,0,0,1,1,0,1,1301.348,1554.968,253.62
11/7/1993,1993,10,CLE,DEN,CLE,-2.5,37,32,12,14,29,0,1,0,0,0,1,1518.141,1530.987,12.846
11/7/1993,1993,10,DAL,NYG,DAL,-10,37,41,9,31,9,0,1,0,1,1,1,1721.735,1564.572,157.163
11/7/1993,1993,10,DET,TB,DET,-12,40,72,0,23,0,0,1,0,1,1,0,1529.763,1369.399,160.364
11/7/1993,1993,10,TEN,SEA,TEN,-9,37.5,72,0,24,14,0,1,0,1,1,1,1529.101,1411.891,117.21
11/7/1993,1993,10,MIN,LAC,MIN,-4,36,72,0,17,30,0,1,0,0,0,1,1538.599,1504.944,33.655
11/7/1993,1993,10,NE,BUF,BUF,-9.5,37,43,15,10,13,0,0,1,1,0,0,1296.924,1640.172,343.248
11/7/1993,1993,10,NYJ,MIA,MIA,-1.5,38.5,43,20,27,10,0,0,1,0,0,0,1454.206,1625.823,171.617
11/7/1993,1993,10,ARI,PHI,ARI,-2,36,64,4,16,3,0,1,0,1,1,0,1426.007,1563.584,137.577
11/7/1993,1993,10,,IND,WAS,-6.5,38,42,11,30,24,0,0,0,0,0,1,,,0
11/8/1993,1993,10,KC,GB,KC,-4,37,43,13,23,16,0,1,0,1,1,1,1563.67,1550.764,12.906
11/14/1993,1993,11,CIN,TEN,TEN,-8,37,63,14,3,38,0,0,1,1,1,1,1291.132,1540.592,249.46
11/14/1993,1993,11,DAL,ARI,DAL,-12.5,38,66,15,20,15,0,1,0,1,0,0,1734.137,1458.917,275.22
11/14/1993,1993,11,DEN,MIN,DEN,-7,38,32,10,23,26,0,1,0,0,0,1,1563.618,1503.328,60.29
11/14/1993,1993,11,IND,NYJ,NYJ,-4.5,37.5,72,0,17,31,0,0,1,1,1,1,1423.491,1493.622,70.131
11/14/1993,1993,11,OAK,KC,OAK,-3,36.5,59,15,20,31,0,1,0,0,0,1,1512.102,1579.324,67.222
11/14/1993,1993,11,LAR,ATL,LAR,-3,43,59,15,0,13,0,1,0,0,0,0,1420.932,1420.352,0.58
11/14/1993,1993,11,NO,GB,NO,-6,37.5,72,0,17,19,0,1,0,0,0,0,1590.446,1535.11,55.336
11/14/1993,1993,11,NYG,,NYG,-7.5,37,60,14,20,6,0,1,0,1,1,0,,,0
11/14/1993,1993,11,PHI,MIA,MIA,-6,36.5,61,10,14,19,0,0,1,1,0,0,1530.674,1586.408,55.734
11/14/1993,1993,11,LAC,CHI,LAC,-8.5,34.5,60,12,13,16,0,1,0,0,0,0,1540.215,1448.548,91.667
11/14/1993,1993,11,SEA,CLE,SEA,-3,34,72,0,22,5,0,1,0,1,1,0,1400.4,1485.511,85.111
11/14/1993,1993,11,TB,SF,SF,-14.5,42,79,9,21,45,0,0,1,1,1,1,1357.025,1649.772,292.747
11/15/1993,1993,11,PIT,BUF,PIT,-3,40,61,16,23,0,0,1,0,1,1,0,1565.184,1644.3,79.116
11/21/1993,1993,12,ATL,DAL,DAL,-10,41.5,72,0,27,14,0,0,1,0,0,0,1452.627,1737.974,285.347
11/21/1993,1993,12,BUF,IND,BUF,-13,37,37,20,23,9,0,1,0,1,1,0,1611.016,1396.872,214.144
11/21/1993,1993,12,CLE,TEN,TEN,-4.5,36,39,16,20,27,0,0,1,1,1,1,1454.654,1557.583,102.929
11/21/1993,1993,12,DEN,PIT,DEN,-3,37.5,42,10,37,13,0,1,0,1,1,1,1543.835,1598.469,54.634
11/21/1993,1993,12,GB,DET,GB,-3.5,36.5,42,19,26,17,0,1,0,1,1,1,1550.603,1542.137,8.466
11/21/1993,1993,12,KC,CHI,KC,-10,35,44,17,17,19,0,1,0,0,0,1,1603.989,1469.783,134.206
11/21/1993,1993,12,LAR,,LAR,-2,37.5,64,9,10,6,0,1,0,1,1,0,,,0
11/21/1993,1993,12,MIA,NE,MIA,-8,34.5,76,9,17,13,0,1,0,1,0,0,1604.881,1292.796,312.085
11/21/1993,1993,12,NYJ,CIN,NYJ,-15.5,37.5,40,16,17,12,0,1,0,1,0,0,1520.24,1274.141,246.099
11/21/1993,1993,12,PHI,NYG,NYG,-5,34.5,40,12,3,7,0,0,1,1,0,0,1512.201,1567.903,55.702
11/21/1993,1993,12,LAC,OAK,LAC,-3.5,36.5,61,4,7,12,0,1,0,0,0,0,1518.98,1487.437,31.543
11/21/1993,1993,12,TB,MIN,MIN,-8,38,66,9,23,10,0,0,1,0,0,0,1344.639,1523.111,178.472
11/22/1993,1993,12,SF,NO,SF,-8,41.5,54,10,42,7,0,1,0,1,1,1,1662.158,1574.952,87.206
11/25/1993,1993,13,DAL,MIA,DAL,-10,37,32,15,14,16,0,1,0,0,0,0,1692.195,1607.695,84.5
11/25/1993,1993,13,DET,CHI,DET,-7,36,72,0,6,10,0,1,0,0,0,0,1524.498,1488.118,36.38
11/28/1993,1993,13,ATL,CLE,ATL,-6.5,39,72,0,17,14,0,1,0,1,0,0,1498.407,1436.435,61.972
11/28/1993,1993,13,CIN,OAK,OAK,-9,35.5,29,15,16,10,0,0,1,0,0,0,1269.652,1511.254,241.602
11/28/1993,1993,13,GB,TB,GB,-12.5,37.5,23,7,13,10,0,1,0,1,0,0,1568.242,1381.243,186.999
11/28/1993,1993,13,TEN,PIT,TEN,-3.5,39.5,72,0,23,3,0,1,0,1,1,0,1575.802,1567.387,8.415
11/28/1993,1993,13,KC,BUF,KC,-3,37,29,11,23,7,0,1,0,1,1,0,1585.654,1619.043,33.389
11/28/1993,1993,13,LAR,SF,SF,-13,43,66,8,10,35,0,0,1,1,1,1,1405.178,1681.864,276.686
11/28/1993,1993,13,MIN,NO,MIN,-2.5,37,72,0,14,17,0,1,0,0,0,0,1486.507,1555.246,68.739
11/28/1993,1993,13,NE,NYJ,NYJ,-4,35,54,23,0,6,0,0,1,1,1,0,1289.981,1524.729,234.748
11/28/1993,1993,13,NYG,ARI,NYG,-7,35.5,60,26,19,17,0,1,0,1,0,1,1584.498,1455.08,129.418
11/28/1993,1993,13,SEA,DEN,DEN,-3,37,72,0,9,17,0,0,1,1,1,0,1431.257,1574.917,143.66
11/28/1993,1993,13,,PHI,WAS,-2.5,34.5,58,14,14,17,0,0,0,1,1,0,,,0
